Supplier Name,Product Name,Purchase Price,Order Given Date,Order Received Date,Purchase Quantity,OnTime Delivery
Supplier 29,"FAGINEY Baby Wrap Sleeping Bag with Hat Anti-shock Soft Skin-friendly Clothes for Newborns, Baby Sleeping Bag with Hat,Baby Wrap",7.900132785065132,2024-04-28,2024-05-08,125,0
Supplier 18,"FAGINEY Baby Wrap Sleeping Bag with Hat Anti-shock Soft Skin-friendly Clothes for Newborns, Baby Sleeping Bag with Hat,Baby Wrap",7.900132785065132,2024-05-30,2024-06-01,298,1
Supplier 27,"FAGINEY Baby Wrap Sleeping Bag with Hat Anti-shock Soft Skin-friendly Clothes for Newborns, Baby Sleeping Bag with Hat,Baby Wrap",7.900132785065132,2024-06-27,2024-07-05,232,1
Supplier 46,"FAGINEY Baby Wrap Sleeping Bag with Hat Anti-shock Soft Skin-friendly Clothes for Newborns, Baby Sleeping Bag with Hat,Baby Wrap",7.900132785065132,2024-07-27,2024-08-07,130,1
Supplier 38,FUEL Pureformance Ab Pad,16.719485846066817,2023-08-24,2023-09-10,26,0
Supplier 27,FUEL Pureformance Ab Pad,16.719485846066817,2023-09-22,2023-10-02,174,1
Supplier 48,FUEL Pureformance Ab Pad,16.719485846066817,2023-10-24,2023-11-03,154,1
Supplier 33,FUEL Pureformance Ab Pad,16.719485846066817,2023-11-22,2023-12-03,75,1
Supplier 38,FUEL Pureformance Ab Pad,16.719485846066817,2023-12-31,2024-01-05,120,1
Supplier 27,FUEL Pureformance Ab Pad,16.719485846066817,2024-01-24,2024-02-02,175,1
Supplier 12,FUEL Pureformance Ab Pad,16.719485846066817,2024-02-26,2024-03-07,37,1
Supplier 29,FUEL Pureformance Ab Pad,16.719485846066817,2024-03-23,2024-04-01,251,1
Supplier 2,FUEL Pureformance Ab Pad,16.719485846066817,2024-04-22,2024-05-10,60,0
Supplier 17,FUEL Pureformance Ab Pad,16.719485846066817,2024-05-24,2024-06-09,158,0
Supplier 43,FUEL Pureformance Ab Pad,16.719485846066817,2024-06-21,2024-07-10,99,0
Supplier 18,FUEL Pureformance Ab Pad,16.719485846066817,2024-07-22,2024-08-02,19,1
Supplier 50,Fabric Decorative Pillow,26.691096413418194,2023-07-30,2023-08-05,125,1
Supplier 19,Fabric Decorative Pillow,26.691096413418194,2023-08-28,2023-09-10,323,0
Supplier 8,Fabric Decorative Pillow,26.691096413418194,2023-09-22,2023-10-10,501,0
Supplier 22,Fabric Decorative Pillow,26.691096413418194,2023-10-28,2023-11-08,515,0
Supplier 49,Fabric Decorative Pillow,26.691096413418194,2023-11-29,2023-12-05,294,1
Supplier 1,Fabric Decorative Pillow,26.691096413418194,2023-12-24,2024-01-04,174,1
Supplier 11,Fabric Decorative Pillow,26.691096413418194,2024-01-23,2024-02-09,154,0
Supplier 49,Fabric Decorative Pillow,26.691096413418194,2024-02-28,2024-03-04,31,1
Supplier 44,Fabric Decorative Pillow,26.691096413418194,2024-03-28,2024-04-04,279,1
Supplier 25,Fabric Decorative Pillow,26.691096413418194,2024-04-29,2024-05-03,122,1
Supplier 16,Fabric Decorative Pillow,26.691096413418194,2024-05-27,2024-06-05,418,1
Supplier 24,Fabric Decorative Pillow,26.691096413418194,2024-06-27,2024-07-02,412,1
Supplier 15,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2023-08-23,2023-09-05,181,1
Supplier 24,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2023-09-22,2023-10-05,166,1
Supplier 4,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2023-10-24,2023-11-02,115,1
Supplier 35,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2023-11-25,2023-12-07,56,1
Supplier 16,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2023-12-31,2024-01-10,477,0
Supplier 4,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2024-01-26,2024-02-04,8,1
Supplier 11,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2024-02-20,2024-03-10,110,0
Supplier 22,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2024-03-29,2024-04-02,105,1
Supplier 9,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2024-04-28,2024-05-08,147,0
Supplier 41,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2024-05-26,2024-06-06,150,1
Supplier 27,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2024-06-26,2024-07-03,118,1
Supplier 43,First Team Rampage III Steel-Acrylic Portable Basketball System44; Purple,1855.5883609312837,2024-07-31,2024-08-03,94,1
Supplier 50,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2023-07-25,2023-08-07,113,1
Supplier 32,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2023-08-24,2023-09-01,40,1
Supplier 7,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2023-09-27,2023-10-05,53,1
Supplier 16,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2023-10-29,2023-11-09,31,0
Supplier 14,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2023-11-29,2023-12-09,164,0
Supplier 31,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2023-12-27,2024-01-02,188,1
Supplier 39,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2024-02-23,2024-03-10,138,0
Supplier 45,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2024-03-29,2024-04-09,116,0
Supplier 47,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2024-04-27,2024-05-03,5,1
Supplier 11,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2024-05-29,2024-06-04,112,1
Supplier 50,First Team Stellar Express Aluminum Recreational Aluminum Volleyball System with Sockets44; Grey,1475.3404723993756,2024-07-31,2024-08-09,47,0
Supplier 5,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2023-07-25,2023-08-05,85,1
Supplier 35,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2023-08-24,2023-09-06,92,1
Supplier 4,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2023-09-29,2023-10-05,50,1
Supplier 49,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2023-10-27,2023-11-08,151,0
Supplier 46,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2023-11-28,2023-12-02,65,1
Supplier 6,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2023-12-24,2024-01-01,27,1
Supplier 9,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2024-02-20,2024-03-02,165,1
Supplier 50,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2024-03-28,2024-04-09,98,0
Supplier 10,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2024-04-26,2024-05-08,35,0
Supplier 42,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2024-05-30,2024-06-01,105,1
Supplier 7,Flowclear Above Ground Pool Maintenance Kit,13.17487236625626,2024-06-22,2024-07-10,98,0
Supplier 30,Folding Childrens Step Stool and Case,21.743672315419506,2023-07-22,2023-08-08,36,0
Supplier 16,Folding Childrens Step Stool and Case,21.743672315419506,2023-08-30,2023-09-02,140,1
Supplier 33,Folding Childrens Step Stool and Case,21.743672315419506,2023-09-26,2023-10-05,80,1
Supplier 41,Folding Childrens Step Stool and Case,21.743672315419506,2023-10-26,2023-11-04,77,1
Supplier 1,Folding Childrens Step Stool and Case,21.743672315419506,2023-11-25,2023-12-10,190,0
Supplier 38,Folding Childrens Step Stool and Case,21.743672315419506,2023-12-30,2024-01-02,619,1
Supplier 44,Folding Childrens Step Stool and Case,21.743672315419506,2024-01-25,2024-02-07,73,1
Supplier 11,Folding Childrens Step Stool and Case,21.743672315419506,2024-02-26,2024-03-02,331,1
Supplier 1,Folding Childrens Step Stool and Case,21.743672315419506,2024-03-24,2024-04-05,163,1
Supplier 6,Folding Childrens Step Stool and Case,21.743672315419506,2024-04-26,2024-05-08,170,0
Supplier 37,Folding Childrens Step Stool and Case,21.743672315419506,2024-05-29,2024-06-09,173,0
Supplier 48,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2023-07-27,2023-08-08,457,0
Supplier 22,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2023-08-30,2023-09-01,127,1
Supplier 45,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2023-09-30,2023-10-03,322,1
Supplier 24,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2023-10-29,2023-11-10,208,0
Supplier 47,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2023-11-30,2023-12-01,299,1
Supplier 45,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2023-12-23,2024-01-06,223,1
Supplier 32,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2024-01-28,2024-02-06,101,1
Supplier 23,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2024-02-22,2024-03-02,231,1
Supplier 18,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2024-03-24,2024-04-08,134,0
Supplier 25,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2024-04-30,2024-05-03,312,1
Supplier 35,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2024-05-26,2024-06-03,585,1
Supplier 3,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2024-06-22,2024-07-09,411,0
Supplier 16,French Caramel Crème Cold Brew Iced Coffee Hot Coffee Liquid Java Concentrate ( 16 Ounce Bottle) Makes 48-62 Cups,23.28139757230001,2024-07-26,2024-08-01,331,1
Supplier 30,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2023-08-29,2023-09-01,103,1
Supplier 3,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2023-09-30,2023-10-01,380,1
Supplier 13,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2023-10-30,2023-11-08,341,0
Supplier 38,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2023-11-26,2023-12-05,251,1
Supplier 19,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2023-12-31,2024-01-07,329,1
Supplier 32,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2024-01-23,2024-02-02,300,1
Supplier 15,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2024-02-21,2024-03-03,216,1
Supplier 40,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2024-03-31,2024-04-09,64,0
Supplier 29,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2024-04-25,2024-05-01,233,1
Supplier 31,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2024-05-24,2024-06-08,260,0
Supplier 37,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2024-06-28,2024-07-04,417,1
Supplier 12,Frozen Bean Caramel Macchiato 48oz,7.671898610561037,2024-07-26,2024-08-03,65,1
Supplier 35,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2023-07-29,2023-08-07,53,1
Supplier 49,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2023-09-23,2023-10-10,233,0
Supplier 22,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2023-10-30,2023-11-07,122,1
Supplier 22,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2023-11-29,2023-12-06,123,1
Supplier 2,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2023-12-29,2024-01-10,119,0
Supplier 14,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2024-01-31,2024-02-04,130,1
Supplier 13,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2024-02-29,2024-03-07,141,1
Supplier 13,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2024-03-27,2024-04-06,81,1
Supplier 27,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2024-04-27,2024-05-10,9,0
Supplier 25,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2024-05-22,2024-06-03,130,1
Supplier 4,"G Fuel Elite Energy and Endurance Powder Tub, Black on Blackberry, 40 Servings, Inspired by Dr Disrespect",23.21080802842022,2024-07-27,2024-08-04,117,1
Supplier 38,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2023-07-27,2023-08-04,70,1
Supplier 8,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2023-08-26,2023-09-09,341,0
Supplier 26,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2023-09-27,2023-10-02,100,1
Supplier 49,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2023-11-24,2023-12-05,391,1
Supplier 38,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2023-12-31,2024-01-02,383,1
Supplier 39,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2024-01-31,2024-02-04,266,1
Supplier 30,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2024-02-25,2024-03-04,332,1
Supplier 38,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2024-03-31,2024-04-05,315,1
Supplier 39,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2024-04-30,2024-05-04,153,1
Supplier 6,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2024-05-23,2024-06-09,168,0
Supplier 29,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2024-06-26,2024-07-01,175,1
Supplier 29,"Genuine Black & White Bleaching Cream, 1.5 oz",3.4283906337023864,2024-07-30,2024-08-06,39,1
Supplier 21,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2023-07-28,2023-08-06,25,1
Supplier 43,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2023-08-30,2023-09-07,147,1
Supplier 18,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2023-09-22,2023-10-02,66,1
Supplier 10,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2023-10-22,2023-11-08,251,0
Supplier 15,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2023-11-28,2023-12-06,146,1
Supplier 38,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2023-12-24,2024-01-02,247,1
Supplier 27,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2024-01-26,2024-02-08,243,0
Supplier 41,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2024-02-27,2024-03-01,170,1
Supplier 7,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2024-03-27,2024-04-07,162,1
Supplier 42,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2024-04-25,2024-05-04,48,1
Supplier 35,"Gerber Newborn Baby Girl Reusable Flannel Wipes, 12-Pack",4.999373948580872,2024-06-23,2024-07-10,15,0
Supplier 48,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2023-07-25,2023-08-04,57,1
Supplier 35,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2023-08-30,2023-09-05,159,1
Supplier 19,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2023-09-28,2023-10-05,229,1
Supplier 6,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2023-11-27,2023-12-05,232,1
Supplier 28,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2023-12-30,2024-01-05,172,1
Supplier 12,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2024-01-26,2024-02-02,167,1
Supplier 43,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2024-02-21,2024-03-04,112,1
Supplier 30,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2024-03-30,2024-04-06,205,1
Supplier 50,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2024-04-23,2024-05-09,31,0
Supplier 14,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2024-05-25,2024-06-09,34,0
Supplier 5,"Glacier Glove Aleutian Neoprene X-Large Full Finger, Camo",20.7432489671985,2024-06-26,2024-07-02,143,1
Supplier 9,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2023-08-22,2023-09-10,66,0
Supplier 32,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2023-09-29,2023-10-05,153,1
Supplier 42,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2023-10-24,2023-11-05,282,1
Supplier 49,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2023-11-26,2023-12-05,100,1
Supplier 7,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2023-12-23,2024-01-04,122,1
Supplier 14,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2024-01-28,2024-02-07,115,1
Supplier 27,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2024-03-26,2024-04-10,283,0
Supplier 30,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2024-04-22,2024-05-05,195,1
Supplier 22,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2024-05-26,2024-06-10,90,0
Supplier 7,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2024-06-27,2024-07-02,73,1
Supplier 33,Good Guy Hair Growth Supplements Hair Growth Gummy Vitamins 60 Ct,10.03281006931755,2024-07-24,2024-08-09,204,0
Supplier 21,Grriggles Rope Ring Ultra Violet,8.064274712292528,2023-07-30,2023-08-05,219,1
Supplier 29,Grriggles Rope Ring Ultra Violet,8.064274712292528,2023-08-25,2023-09-06,225,1
Supplier 37,Grriggles Rope Ring Ultra Violet,8.064274712292528,2023-09-29,2023-10-04,230,1
Supplier 14,Grriggles Rope Ring Ultra Violet,8.064274712292528,2023-10-31,2023-11-06,174,1
Supplier 50,Grriggles Rope Ring Ultra Violet,8.064274712292528,2023-11-21,2023-12-10,128,0
Supplier 10,Grriggles Rope Ring Ultra Violet,8.064274712292528,2023-12-23,2024-01-10,135,0
Supplier 5,Grriggles Rope Ring Ultra Violet,8.064274712292528,2024-01-26,2024-02-04,139,1
Supplier 38,Grriggles Rope Ring Ultra Violet,8.064274712292528,2024-02-20,2024-03-05,126,1
Supplier 18,Grriggles Rope Ring Ultra Violet,8.064274712292528,2024-03-31,2024-04-04,225,1
Supplier 29,Grriggles Rope Ring Ultra Violet,8.064274712292528,2024-04-29,2024-05-07,90,1
Supplier 27,Grriggles Rope Ring Ultra Violet,8.064274712292528,2024-05-26,2024-06-04,118,1
Supplier 9,Grriggles Rope Ring Ultra Violet,8.064274712292528,2024-06-24,2024-07-07,380,1
Supplier 12,Grriggles Rope Ring Ultra Violet,8.064274712292528,2024-07-30,2024-08-10,80,0
Supplier 10,HEAD IG Speed 23 Junior Tennis Racquet,38.877698491966896,2023-08-31,2023-09-02,54,1
